id,lot_frontage,lot_area,lot_shape,utilities,land_slope,neighborhood,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,misc_val,mo_sold,yr_sold,saleprice_log,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_subclass_120,ms_subclass_160,ms_subclass_180,ms_subclass_190,street_Pave,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Norm,condition_2_PosA,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
1367,49.0,8235,3,4,3,1,5,7,1955,1995,0.0,3,4,3,3,1,2,180.0,3,825.0,3,1,5,825,825,1.0,0.0,1,0,2,1,3,4,8,0,1963.0,2,2.0,720.0,3,3,3,140,50,0,6,2008,11.736069016284436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
580,78.0,11700,4,4,3,3,6,6,1968,1968,0.0,3,3,3,3,1,3,298.0,1,727.0,5,1,5,829,1556,0.0,0.0,1,1,4,1,3,8,8,0,1968.0,1,2.0,441.0,3,3,3,0,0,0,5,2009,11.944707881395766,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
341,74.0,12961,4,4,3,2,6,5,1993,1994,0.0,4,4,4,3,2,6,944.0,1,1152.0,5,1,5,1152,1797,1.0,0.0,2,1,3,1,4,7,8,1,1993.0,3,2.0,616.0,3,3,3,162,312,0,3,2010,12.35017298950393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26,65.0,8450,4,4,3,2,5,6,1968,1968,0.0,3,3,3,3,1,4,775.0,1,1056.0,5,1,5,1056,1056,1.0,0.0,1,0,3,1,3,6,8,1,1968.0,1,1.0,304.0,3,3,3,0,85,0,7,2010,11.8635823365834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2667,90.0,22950,2,4,3,1,10,9,1892,1993,0.0,4,4,3,3,2,1,0.0,1,1107.0,5,1,5,1518,3608,0.0,0.0,2,1,4,1,5,12,8,2,1993.0,1,3.0,840.0,5,3,3,0,260,0,6,2006,13.071070083016776,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2884,41.0,5748,3,4,2,3,8,5,2005,2006,473.0,4,3,5,3,4,6,1573.0,1,1573.0,5,1,5,1778,1778,2.0,0.0,2,0,2,1,5,5,8,1,2005.0,3,2.0,495.0,3,3,3,123,53,0,2,2006,12.834681304952548,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
28,70.0,10500,4,4,3,2,4,5,1971,1971,0.0,3,3,3,3,1,5,432.0,1,864.0,3,1,5,864,864,0.0,0.0,1,0,3,1,3,5,8,1,0.0,0,0.0,0.0,0,0,3,0,0,0,4,2010,11.652687407345386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
531,62.0,7500,4,4,3,4,7,5,2004,2005,0.0,4,3,4,3,1,6,410.0,1,1221.0,5,1,5,1221,1221,1.0,0.0,2,0,2,1,4,6,8,0,2004.0,2,2.0,400.0,3,3,3,0,113,0,10,2009,12.128111104060464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2189,62.0,10042,4,4,3,1,6,8,1920,1995,0.0,3,3,3,3,1,2,144.0,5,660.0,3,1,5,740,865,1.0,0.0,1,0,2,1,3,4,8,1,1920.0,1,1.0,216.0,3,3,3,0,0,0,8,2007,11.594505451962652,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2508,24.0,2544,4,4,3,4,7,5,2005,2005,0.0,4,3,4,3,1,1,0.0,1,600.0,5,1,5,520,1223,0.0,0.0,2,1,2,1,4,4,8,0,2005.0,2,2.0,480.0,3,3,3,0,166,0,7,2006,11.900905258737373,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
573,35.0,3768,4,4,3,4,7,5,1999,1999,218.0,4,3,4,3,1,6,549.0,1,691.0,5,1,5,713,1452,1.0,0.0,2,1,3,1,4,6,8,0,1999.0,1,2.0,506.0,3,3,3,0,34,0,9,2009,11.957611286231675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1363,68.87899941826643,10320,4,4,3,1,5,6,1915,1978,0.0,3,2,3,2,1,1,0.0,1,880.0,4,1,5,880,1308,0.0,0.0,2,0,2,1,3,6,8,0,1950.0,1,2.0,400.0,2,2,3,0,0,0,4,2008,11.695247021764185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
487,61.0,9734,3,4,3,3,7,5,2004,2004,0.0,4,3,4,3,2,6,241.0,3,384.0,5,1,5,744,1374,0.0,0.0,2,1,3,1,4,7,8,0,2004.0,3,2.0,400.0,3,3,3,0,0,0,5,2009,12.025749091398893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1083,43.0,3182,4,4,3,3,7,5,2005,2006,14.0,4,3,4,4,1,6,16.0,1,1346.0,5,1,5,1504,1504,0.0,0.0,2,0,2,1,4,7,8,1,2005.0,3,2.0,437.0,3,3,3,156,20,0,5,2008,12.160028707028768,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1620,56.0,8872,3,4,3,3,6,5,1997,1997,0.0,3,3,4,3,1,1,0.0,1,384.0,4,1,5,754,1384,0.0,0.0,2,1,3,1,3,7,8,1,1997.0,3,2.0,390.0,3,3,3,0,0,0,3,2007,11.992260421644847,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1929,70.0,12198,3,4,3,2,5,6,1955,1975,0.0,3,3,3,3,3,3,780.0,1,1204.0,3,1,5,1411,1411,0.0,0.0,1,0,3,1,3,7,8,1,1955.0,2,1.0,310.0,3,3,3,278,82,0,6,2007,11.77528972943772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1820,80.0,8480,4,4,3,2,5,6,1963,1963,0.0,3,3,3,3,1,6,630.0,1,970.0,3,1,5,970,970,1.0,0.0,1,0,2,1,3,5,8,0,1996.0,1,2.0,624.0,3,3,3,0,24,0,7,2007,11.794337924408412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1398,68.87899941826643,10200,4,4,3,2,5,8,1970,1970,0.0,3,4,4,3,3,5,704.0,1,864.0,5,1,5,904,904,0.0,0.0,1,0,3,1,4,5,8,0,1979.0,1,3.0,912.0,3,3,3,143,0,0,6,2008,11.877568578558137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2177,68.87899941826643,9555,3,4,3,1,5,6,1979,1979,0.0,3,3,0,0,0,0,0.0,0,0.0,3,1,5,1100,2233,0.0,0.0,2,1,5,2,3,11,8,0,1979.0,3,2.0,579.0,3,4,3,0,0,0,2,2007,11.856515169360303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2144,60.0,7200,4,4,3,3,4,8,1972,2006,0.0,3,4,3,3,1,3,385.0,1,385.0,4,1,5,875,875,0.0,0.0,1,0,3,1,4,5,8,0,1975.0,1,2.0,728.0,3,3,3,352,0,0,10,2007,11.669929213779893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2697,60.0,6780,4,4,3,1,6,8,1935,1982,0.0,3,2,3,3,3,6,490.0,1,520.0,4,0,5,520,754,1.0,0.0,1,0,2,1,3,5,8,0,0.0,0,0.0,0.0,0,0,1,53,0,0,6,2006,11.344506813345266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1403,68.87899941826643,53227,3,4,2,3,4,6,1954,1994,0.0,3,3,4,3,4,4,1116.0,1,1364.0,5,1,5,1663,1663,1.0,0.0,1,0,2,1,4,6,7,2,1954.0,3,2.0,529.0,3,3,3,224,137,0,3,2008,12.4529327234617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
596,70.0,9100,4,4,3,2,5,6,1965,1965,0.0,3,3,3,3,1,4,338.0,3,925.0,5,1,5,925,925,0.0,1.0,1,0,2,1,3,5,8,0,1965.0,1,1.0,429.0,3,3,3,0,0,0,7,2009,11.67419361256635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
922,130.0,9600,3,4,3,3,5,7,1940,1950,0.0,4,4,3,2,1,3,428.0,1,728.0,5,1,5,976,1308,1.0,0.0,1,1,2,1,3,7,6,2,1940.0,1,1.0,256.0,3,3,3,0,70,0,6,2009,11.982929094215965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2065,81.0,14175,4,4,2,2,5,5,1956,1998,0.0,3,3,3,3,1,3,386.0,5,1240.0,4,1,5,1375,1375,1.0,0.0,1,0,3,1,3,6,8,1,1956.0,1,1.0,323.0,3,3,3,0,0,0,12,2007,12.138863895836725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1710,110.0,14277,4,4,3,4,8,5,2003,2003,280.0,4,3,5,3,2,6,938.0,1,1317.0,5,1,5,1217,2385,1.0,0.0,2,1,3,1,4,7,8,1,2003.0,3,3.0,818.0,3,3,3,192,228,0,1,2007,12.765688433465595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1034,60.0,9000,4,4,3,2,5,5,1974,1974,0.0,3,3,4,3,2,1,0.0,1,896.0,3,1,5,896,1792,0.0,0.0,2,2,4,2,3,8,8,0,1982.0,1,2.0,480.0,3,3,3,0,45,0,6,2008,11.79810440720389,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1057,105.0,13693,4,4,3,4,8,5,2007,2007,554.0,4,3,5,3,4,6,1728.0,4,2418.0,5,1,5,2464,2464,1.0,0.0,2,1,4,1,5,9,8,1,2007.0,3,3.0,650.0,3,3,3,358,78,0,8,2008,12.942039823273046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
470,51.0,3635,4,4,3,3,7,5,2007,2007,130.0,4,3,4,3,1,5,988.0,1,1386.0,5,1,5,1569,1569,0.0,1.0,2,0,1,1,4,7,8,1,2007.0,2,3.0,660.0,3,3,3,143,20,0,5,2009,12.077670930725649,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
819,84.0,10933,4,4,3,3,9,5,2009,2009,242.0,5,3,5,3,4,6,1021.0,1,1555.0,5,1,5,1680,1680,1.0,0.0,1,1,1,1,5,8,8,1,2009.0,3,3.0,1138.0,3,3,3,185,24,0,7,2009,12.6862184189149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2160,65.0,8450,4,4,3,3,7,5,2003,2003,0.0,4,3,4,3,2,6,699.0,1,1337.0,5,1,5,1337,1337,1.0,0.0,2,0,3,1,4,6,8,0,2003.0,2,2.0,531.0,3,3,3,0,39,0,10,2007,12.128111104060464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2552,60.0,8550,4,4,3,2,6,8,1934,1950,0.0,3,3,3,3,1,4,574.0,1,816.0,5,1,5,816,816,1.0,0.0,1,0,2,1,3,4,8,1,1949.0,1,1.0,240.0,3,3,3,228,0,0,7,2006,11.773750083252127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41,95.0,12182,4,4,3,4,7,5,2005,2005,226.0,4,3,4,3,2,4,1201.0,1,1541.0,5,1,5,1541,1541,0.0,0.0,2,0,3,1,4,7,8,1,2005.0,2,2.0,532.0,3,3,3,0,70,0,5,2010,12.3013828253345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
742,51.0,6120,4,4,3,1,4,7,1935,1995,0.0,3,3,3,3,1,1,0.0,1,884.0,5,1,5,989,1573,0.0,0.0,1,0,3,1,4,6,8,0,1935.0,1,1.0,240.0,3,3,3,0,0,0,7,2009,11.79810440720389,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
686,60.0,10800,4,4,3,2,4,7,1949,1996,0.0,3,3,3,3,1,1,0.0,1,832.0,3,1,3,832,1461,0.0,0.0,2,0,4,1,3,6,8,0,1949.0,1,1.0,384.0,3,3,3,0,204,0,8,2009,11.801856756822444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
314,68.87899941826643,12760,3,4,3,2,6,5,1976,1976,0.0,3,3,3,3,1,1,0.0,1,1958.0,3,1,5,2048,2048,0.0,0.0,3,0,5,2,3,9,8,0,1976.0,1,2.0,776.0,3,3,3,0,0,0,3,2010,12.0435537160324,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1630,68.87899941826643,7655,3,4,3,3,6,5,1993,1994,0.0,3,3,4,3,1,1,0.0,1,903.0,4,1,5,910,1642,0.0,0.0,2,1,3,1,3,7,8,1,1993.0,2,2.0,392.0,3,3,3,290,84,0,7,2007,12.031719258385394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
191,60.0,10560,4,4,3,1,6,7,1922,1994,0.0,3,3,2,3,1,3,283.0,1,738.0,5,1,5,868,1470,0.0,0.0,1,1,2,1,3,6,7,0,1970.0,1,2.0,624.0,3,3,3,0,0,0,6,2010,11.854740546001935,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
