id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,misc_val,mo_sold,yr_sold,sale_type,saleprice_log
1271,20,RL,80.0,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,476.0,Rec,1256.0,GasA,Gd,Y,FuseA,1256,1256,1.0,0.0,1,1,3,1,Gd,6,Typ,0,Attchd,1959.0,RFn,1.0,311.0,TA,TA,Y,0,240,0,5,2008,WD ,11.976659481202368
2464,60,FV,84.0,10728,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,1095.0,GasA,Gd,Y,SBrkr,1095,1939,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,2006.0,RFn,3.0,1053.0,TA,TA,Y,192,51,0,8,2006,New,12.491251587763836
2653,50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,145.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,816.0,GasA,Ex,Y,SBrkr,816,1566,0.0,0.0,1,1,5,1,Gd,7,Typ,0,Detchd,1976.0,Unf,2.0,450.0,TA,TA,Y,24,0,0,8,2006,WD ,11.842229212112828
1505,190,RL,56.0,6931,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,4,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,784.0,Unf,784.0,GasA,TA,N,FuseP,784,784,1.0,0.0,1,0,2,1,TA,4,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,Y,112,0,0,5,2008,WD ,11.428456308343778
2110,20,RL,73.0,8760,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,132.0,Gd,TA,PConc,Gd,TA,No,GLQ,36.0,Unf,1489.0,GasA,Ex,Y,SBrkr,1500,1500,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2005.0,RFn,2.0,674.0,TA,TA,Y,144,38,0,6,2007,WD ,12.26904274984486
2386,20,RL,98.0,16033,Pave,IR1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,378.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1261.0,Unf,1833.0,GasA,Ex,Y,SBrkr,1850,1850,1.0,0.0,2,0,3,1,Gd,8,Typ,1,Attchd,2004.0,Fin,3.0,772.0,TA,TA,Y,519,112,0,3,2006,WD ,12.694652660348845
1086,60,RL,80.0,9024,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,789.0,GasA,Ex,Y,SBrkr,813,1515,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,2004.0,Fin,2.0,393.0,TA,TA,Y,0,75,0,7,2008,WD ,12.095141084822892
1574,20,RL,74.0,11563,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,258.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1036.0,Unf,1518.0,GasA,Ex,Y,SBrkr,1537,1537,1.0,0.0,2,0,3,1,Gd,8,Typ,0,Attchd,2007.0,Fin,3.0,788.0,TA,TA,Y,0,26,0,4,2008,WD ,12.591335046320818
406,160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,425.0,TA,TA,CBlock,TA,TA,No,Rec,110.0,LwQ,483.0,GasA,TA,Y,SBrkr,483,987,1.0,0.0,1,1,2,1,TA,5,Typ,0,Detchd,1972.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,7,2009,WD ,11.48246625748552
2757,60,RL,73.0,8760,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,464.0,Unf,1391.0,GasA,Ex,Y,SBrkr,1391,1962,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,2006.0,RFn,3.0,868.0,TA,TA,Y,0,90,0,8,2006,New,12.38755635142507
2559,20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1990,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,915.0,Unf,1251.0,GasA,TA,Y,SBrkr,1433,1433,1.0,0.0,1,0,3,1,TA,7,Min1,1,Attchd,1961.0,Unf,2.0,441.0,TA,TA,Y,144,0,0,6,2006,WD ,11.9891596439666
1469,120,RM,37.0,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,686.0,Unf,848.0,GasA,Ex,Y,SBrkr,848,848,1.0,0.0,1,0,1,1,Gd,3,Typ,0,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,3,2008,WD ,11.824079893607152
407,160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,TA,TA,CBlock,TA,TA,No,ALQ,162.0,Unf,483.0,GasA,Gd,Y,SBrkr,483,987,0.0,0.0,1,1,2,1,Gd,5,Typ,0,Detchd,1972.0,Unf,1.0,264.0,TA,TA,Y,250,0,0,5,2009,WD ,11.678439903447801
2300,20,RL,69.0,7599,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,565.0,Unf,845.0,GasA,TA,Y,SBrkr,845,845,1.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1987.0,Unf,2.0,360.0,TA,TA,Y,0,0,0,6,2007,WD ,11.771436160121729
731,50,RL,55.0,7264,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,952.0,GasW,Gd,N,SBrkr,952,1548,0.0,0.0,2,1,3,1,Ex,5,Typ,0,Detchd,1978.0,Unf,2.0,672.0,TA,TA,Y,74,0,0,10,2009,WD ,12.230765258120545
2230,20,RL,68.87899941826643,32668,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,3,1957,1975,Hip,CompShg,Wd Sdng,Stone,None,0.0,Gd,TA,PConc,TA,TA,No,Rec,1219.0,Unf,2035.0,GasA,TA,Y,SBrkr,2515,2515,1.0,0.0,3,0,4,2,TA,9,Maj1,2,Attchd,1975.0,RFn,2.0,484.0,TA,TA,Y,0,0,0,3,2007,WD ,12.209187788430318
1688,20,RL,91.0,11825,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,302.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,1694.0,GasA,Ex,Y,SBrkr,1694,1694,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2006.0,RFn,3.0,856.0,TA,TA,Y,0,112,0,6,2007,New,12.68354828961461
880,20,RL,85.0,10200,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1478.0,Unf,1578.0,GasA,Ex,Y,SBrkr,1602,1602,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2007.0,RFn,3.0,810.0,TA,TA,Y,0,48,0,1,2009,WD ,12.588610248994634
1074,120,RL,63.0,8849,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,Ex,TA,PConc,Ex,TA,No,GLQ,28.0,Unf,1684.0,GasA,Ex,Y,SBrkr,1684,1684,0.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,2005.0,RFn,2.0,564.0,TA,TA,Y,495,72,0,7,2008,WD ,12.491251587763836
771,60,RL,70.0,11184,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,TA,TA,CBlock,TA,TA,No,LwQ,226.0,Rec,918.0,GasA,Gd,Y,SBrkr,918,1683,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1978.0,RFn,2.0,440.0,TA,TA,Y,243,0,0,7,2009,WD ,12.058152515453552
724,50,RM,98.0,8820,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,1088.0,Unf,1088.0,GasA,TA,Y,SBrkr,1188,1869,0.0,0.0,1,0,2,1,TA,7,Typ,0,Detchd,1963.0,Unf,2.0,456.0,TA,TA,Y,48,0,0,9,2009,WD ,11.73526869611367
730,30,RL,68.87899941826643,6615,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,6,1923,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,1022.0,GasA,TA,N,FuseA,1432,1432,0.0,0.0,1,0,3,1,Gd,6,Typ,1,BuiltIn,1923.0,Unf,1.0,216.0,Fa,TA,Y,266,61,0,9,2009,WD ,11.911701584927597
273,20,RL,65.0,8773,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,98.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,1414.0,GasA,Ex,Y,SBrkr,1414,1414,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,2004.0,RFn,2.0,494.0,TA,TA,Y,132,105,0,5,2010,WD ,12.130810161029627
2793,20,RL,68.87899941826643,11088,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,872.0,Unf,1348.0,GasA,Ex,Y,SBrkr,1358,1358,1.0,0.0,1,1,1,1,Gd,5,Typ,1,Attchd,2002.0,Unf,2.0,418.0,TA,TA,Y,68,166,0,6,2006,WD ,12.301382825334498
1789,20,RL,76.0,9158,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,1496.0,GasA,Ex,Y,SBrkr,1496,1496,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2007.0,Fin,2.0,474.0,TA,TA,Y,168,130,0,6,2007,New,12.323855681186558
1900,20,RL,57.0,8280,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,932.0,GasA,Ex,Y,FuseA,932,932,0.0,0.0,1,0,2,1,Gd,4,Typ,1,Attchd,1950.0,Unf,1.0,306.0,TA,TA,Y,0,0,0,11,2007,WD ,11.728036844587175
677,90,RL,60.0,8544,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,Wall,Fa,N,FuseA,1040,1040,0.0,0.0,2,0,2,2,TA,6,Typ,0,Detchd,1987.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,6,2009,WD ,11.439278924801929
747,30,RM,50.0,8635,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,LwQ,134.0,Unf,1072.0,GasA,TA,Y,SBrkr,1072,1072,1.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,1982.0,Unf,5.0,1184.0,Fa,TA,P,0,0,0,8,2009,WD ,11.747997587149712
1038,20,RL,68.87899941826643,12735,Pave,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,600.0,Unf,864.0,GasA,TA,Y,SBrkr,864,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1980.0,Unf,2.0,576.0,TA,TA,Y,216,0,0,4,2008,COD,11.619535200028487
1763,60,RL,68.87899941826643,11000,Pave,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,969.0,GasA,Ex,Y,SBrkr,997,2285,0.0,0.0,2,1,4,1,Gd,8,Typ,1,BuiltIn,2000.0,Fin,3.0,648.0,TA,TA,Y,0,56,0,6,2007,WD ,12.421184025147118
1283,20,RL,69.0,7590,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1117.0,GasA,Ex,Y,SBrkr,1117,1117,0.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1963.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,5,2008,COD,11.826786849205313
2803,120,RM,37.0,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,717.0,Unf,848.0,GasA,Ex,Y,SBrkr,848,848,1.0,0.0,1,0,1,1,Gd,4,Typ,0,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,4,2006,WD ,11.79810440720389
1927,20,RL,72.0,10152,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,BrkFace,120.0,TA,TA,CBlock,TA,TA,No,BLQ,586.0,Unf,1048.0,GasA,TA,Y,SBrkr,1048,1048,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1956.0,Unf,1.0,286.0,TA,TA,Y,0,20,0,6,2007,WD ,11.813030057420567
1036,20,RL,68.0,10295,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,TA,TA,CBlock,Gd,TA,Mn,Rec,252.0,Unf,936.0,GasA,TA,Y,SBrkr,936,936,0.0,0.0,1,0,2,1,TA,4,Typ,0,Attchd,1969.0,Unf,1.0,288.0,TA,TA,Y,16,0,0,9,2008,COD,11.625360894300016
1237,20,RL,70.0,7763,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,504.0,BLQ,931.0,GasA,TA,Y,SBrkr,1283,1283,1.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1980.0,Unf,2.0,506.0,TA,TA,Y,0,0,0,10,2008,WD ,11.84939770159144
1375,50,RL,80.0,17120,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,NA,NA,NA,NA,0.0,NA,0.0,GasA,TA,Y,SBrkr,1120,1588,0.0,0.0,2,0,4,1,TA,7,Min2,1,Detchd,1991.0,Fin,2.0,680.0,TA,TA,N,0,59,0,7,2008,WD ,11.808813773969108
1643,20,RL,81.0,13870,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,PosA,PosA,1Fam,1Story,10,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,250.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1152.0,Unf,1742.0,GasA,Ex,Y,SBrkr,2042,2042,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Attchd,2007.0,Fin,3.0,724.0,TA,TA,Y,240,52,0,10,2007,New,13.028052697933088
2453,60,RL,92.0,10120,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,740.0,Unf,1165.0,GasA,Ex,Y,SBrkr,1203,2526,1.0,0.0,2,1,4,1,Gd,8,Typ,1,Attchd,1994.0,RFn,3.0,844.0,TA,TA,Y,309,78,0,12,2006,WD ,12.577636201962656
2129,60,RL,47.0,10820,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,342.0,Unf,988.0,GasA,Ex,Y,SBrkr,988,1873,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,1999.0,RFn,2.0,597.0,TA,TA,Y,202,123,0,3,2007,WD ,12.36946619243861
2640,50,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1900,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,381.0,Unf,780.0,GasA,Ex,Y,SBrkr,940,1416,0.0,1.0,1,0,3,1,Gd,7,Typ,0,Detchd,1956.0,Unf,2.0,400.0,TA,TA,Y,0,24,0,6,2006,WD ,11.960811288962345
2437,60,RL,68.87899941826643,8121,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,953.0,GasA,Ex,Y,SBrkr,953,1664,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,2000.0,RFn,2.0,460.0,TA,TA,Y,100,40,0,1,2006,WD ,12.05757263721173
1123,20,FV,95.0,11639,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1428.0,GasA,Ex,Y,SBrkr,1428,1428,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,2007.0,Fin,2.0,480.0,TA,TA,Y,0,120,0,12,2008,New,12.111761966058932
2398,20,RL,121.0,13758,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,430.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1232.0,Unf,1792.0,GasA,Ex,Y,SBrkr,1792,1792,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2005.0,RFn,3.0,925.0,TA,TA,Y,204,49,0,3,2006,New,12.82771576849868
1420,60,RL,68.87899941826643,9771,Pave,IR3,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1995,2002,Gable,CompShg,HdBoard,HdBoard,BrkFace,190.0,Gd,TA,PConc,Gd,TA,No,LwQ,779.0,Unf,1077.0,GasA,Ex,Y,SBrkr,1093,2814,0.0,1.0,2,1,4,1,Gd,9,Typ,1,BuiltIn,1995.0,Fin,2.0,614.0,TA,TA,Y,48,32,0,6,2008,WD ,12.468436909997665
2693,30,RM,50.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,4,1919,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,610.0,GasA,Ex,N,FuseA,819,819,0.0,0.0,1,0,2,1,Gd,4,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,N,0,0,0,9,2006,WD ,11.184421397998193
1370,190,RM,60.0,10320,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,3,3,1915,1950,Gable,CompShg,AsphShn,AsphShn,None,0.0,Fa,Fa,PConc,TA,Fa,No,Unf,0.0,Unf,536.0,GasA,Ex,N,FuseF,808,1344,0.0,0.0,2,0,3,2,TA,8,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,N,42,0,0,5,2008,WD ,11.319037271804808
392,80,RL,68.87899941826643,10448,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,333.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,689.0,GasA,TA,Y,SBrkr,1378,2119,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1972.0,RFn,2.0,583.0,TA,TA,Y,0,104,0,8,2009,COD,11.970350312009105
1351,50,RM,50.0,8635,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,336.0,GLQ,672.0,GasA,TA,Y,SBrkr,1072,1285,1.0,0.0,1,0,2,1,TA,6,Min1,0,Detchd,1948.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,1,2008,WD ,11.751942365440728
246,20,RL,83.0,11980,Pave,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,1Story,7,5,1987,1987,Gable,CompShg,Plywood,Plywood,BrkFace,177.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1433.0,Unf,1433.0,GasA,Ex,Y,SBrkr,1433,1433,1.0,0.0,1,1,1,1,Gd,4,Typ,2,Attchd,1987.0,RFn,2.0,528.0,Gd,Gd,Y,0,278,0,6,2010,WD ,12.506177237980511
802,50,RL,79.0,12327,Pave,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,1.5Fin,8,8,1983,2009,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1441.0,Unf,1496.0,GasA,Ex,Y,SBrkr,1496,2132,1.0,0.0,1,1,1,1,Gd,5,Min2,1,BuiltIn,1983.0,Fin,2.0,612.0,Gd,TA,Y,349,40,0,9,2009,WD ,12.66539442642905
1404,80,RL,124.0,11512,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,719.0,Unf,1019.0,GasA,Gd,Y,SBrkr,1357,1357,1.0,0.0,1,0,2,1,Ex,5,Typ,1,Basment,1959.0,RFn,1.0,312.0,TA,TA,Y,0,0,0,5,2008,WD ,12.083905011555967
803,20,RL,90.0,14684,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,485.0,BLQ,2158.0,GasA,Gd,Y,SBrkr,2196,2196,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,1990.0,RFn,3.0,701.0,TA,TA,Y,84,70,0,6,2009,WD ,12.513189630620563
1595,160,RM,68.87899941826643,2665,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,264.0,GasA,TA,Y,SBrkr,616,1304,0.0,0.0,1,1,3,1,TA,4,Typ,1,BuiltIn,1976.0,Fin,1.0,336.0,TA,TA,Y,141,24,0,6,2008,WD ,11.652687407345388
1319,70,RM,50.0,5250,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,Fa,No,LwQ,259.0,Unf,684.0,OthW,Fa,N,SBrkr,938,2358,0.0,0.0,2,0,4,1,TA,8,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,Y,0,54,0,12,2008,WD ,11.711776323715394
2231,20,RL,70.0,18044,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,8,5,1986,1986,Gable,CompShg,WdShing,Plywood,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,279.0,GasA,Gd,Y,SBrkr,2726,2726,0.0,0.0,2,1,2,1,Gd,6,Typ,1,Attchd,1986.0,Fin,2.0,691.0,Gd,Gd,Y,216,64,0,8,2007,WD ,12.66032791780777
